PitchNo,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
1,1,1,Pitcher_1,Right,1,Batter_1,Right,2,Windup,1,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.97702052,-2.274993252,-4.772071386,2297.936941,210.6850384,1:00,6.48399561,2.312935454,6.170663043,-10.57479504,20.74857328,12.32975056,3.493470082,-0.576643346,85.85587859,-4.270472438,-2.451812165,0.402815104,,,,,,,,,,,,-8.00863312,11.91591512,-1.95802375,50,6.30605147,10.97962107,-136.3209922,-5.778092694,-15.1079203,29.26778757,-9.695219363
2,1,2,Pitcher_1,Right,1,Batter_1,Right,2,Windup,1,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.12625088,-2.612967814,-3.556288195,2269.581218,224.4732349,1:30,6.16466596,2.362344471,6.247055084,-16.55920434,14.52699958,14.29100482,2.368908608,0.76967856,86.13232979,-5.735299493,-0.854916007,0.401287253,,,,,,,,,,,,-8.782894547,8.653436889,-2.105257303,50,5.962066472,8.038579521,-136.7190479,-6.782508331,-16.64365824,29.80827427,-15.77571365
3,1,3,Pitcher_1,Right,1,Batter_1,Right,2,Windup,1,Top,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.00598776,-2.971727668,-4.696844476,2271.327975,164.4358246,11:30,6.506333109,2.406023061,6.119176541,-29.19871035,8.237665829,-2.304250313,1.314421293,-1.637340002,79.56662004,-8.396312721,-5.128208139,0.440370704,,,,,,,,,,,,0.005884264,5.264509248,-2.045051633,50,6.262886369,10.31540875,-124.709937,-7.374029963,0.009309883,23.99038314,-23.84471971
4,1,4,Pitcher_1,Right,1,Batter_1,Right,2,Windup,1,Top,0,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,93.54243215,-2.476194241,-5.032971001,2261.660457,212.4677406,1:00,6.352995192,2.475792302,6.184179074,-13.08538632,18.39606695,11.72386468,2.966174094,-0.705791273,85.94930897,-4.935801809,-2.833532061,0.403830303,,,,,,,,,,,,-7.667277777,10.64386109,-2.101901979,50,6.159007875,11.56829688,-135.6677111,-6.313477847,-14.40273356,27.48929802,-12.17989942
5,1,5,Pitcher_1,Right,1,Batter_1,Right,2,Windup,1,Top,0,3,1,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,93.33260465,-1.668167218,-3.810501264,2300.714035,209.7358101,1:00,6.45406303,2.38196129,6.099729284,-14.56193318,16.94392454,9.695605339,3.694155095,0.161143183,86.05499309,-4.397912433,-1.99304505,0.403986797,,,,,,,,,,,,-6.196666159,9.596298877,-2.094191677,50,6.317923064,8.71595571,-135.6664838,-4.44037892,-11.67537966,26.63721277,-14.0932887
6,2,1,Pitcher_1,Right,1,Batter_2,Right,2,Stretch,1,Top,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.19863178,-1.588821789,-3.236276656,2151.657036,215.7583409,1:15,6.334712886,2.435877087,6.255603055,-13.67197308,17.33159405,12.50178508,3.727800242,0.990725642,85.97472948,-4.174640105,-0.87064105,0.400753525,,,,,,,,,,,,-7.734222824,9.915015081,-2.202180459,50,6.210092161,7.343128164,-136.9496212,-4.242695608,-14.68628296,30.28653196,-13.34672481
7,2,2,Pitcher_1,Right,1,Batter_2,Right,2,Stretch,1,Top,0,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,1,0,,94.14479968,-1.649282657,-3.988081192,2197.680236,214.0307878,1:15,6.468379986,2.478735477,6.054327278,-12.01904628,19.3674078,13.09855686,3.936261796,0.373359658,85.68221019,-3.917394572,-1.519044786,0.403220538,,,,,,,,,,,,-8.240897152,10.98047147,-2.175978544,50,6.333659329,9.095156399,-136.6949204,-4.344527156,-15.56398059,30.64836344,-11.43603405
8,2,3,Pitcher_1,Right,1,Batter_2,Right,2,Windup,1,Top,1,1,1,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.51808279,-1.807519119,-3.27622541,2101.573179,161.6041182,11:30,6.418283205,2.243733345,6.293843355,-41.28357491,1.082168359,-0.373150702,1.30941136,-0.309091678,74.46321659,-9.532364188,-3.346732318,0.468466924,,,,,,,,,,,,-0.704481512,1.093933331,-2.002894087,50,6.265307582,6.710642141,-117.0529219,-4.822237712,-0.977704579,22.03031552,-30.65584885
9,2,4,Pitcher_1,Right,1,Batter_2,Right,2,Windup,1,Top,1,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,96.13721853,-3.772471125,-5.044890281,2265.565249,226.0239018,1:30,6.310511803,2.193977091,6.205832355,-14.78436989,15.27036568,15.85542017,1.578454209,-0.652488457,87.80969921,-6.557948741,-2.056002935,0.394573554,,,,,,,,,,,,-10.04938681,9.379817121,-1.823089963,50,6.018926599,11.76617124,-139.193669,-9.700115911,-19.72270759,31.1429185,-13.76542385
10,2,5,Pitcher_1,Right,1,Batter_2,Right,2,Windup,1,Top,1,3,1,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,95.01052559,-1.097042364,-3.315518203,2204.545392,217.9380011,1:15,6.320298817,2.282337107,6.075588478,-13.78653952,16.90960827,13.20429074,4.154694343,0.812000642,86.61759779,-3.697997607,-0.824654815,0.398761717,,,,,,,,,,,,-8.098125328,9.489517959,-2.033188394,50,6.228115129,7.558918071,-138.1035214,-3.110108731,-15.63109208,30.91702016,-13.85727486
11,3,1,Pitcher_1,Right,1,Batter_3,Left,2,Stretch,1,Top,1,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.50818468,-0.325445916,-2.314682133,1606.717914,236.4568947,2:00,6.077720883,2.595324025,6.423711313,-26.75961833,9.516954703,14.40652118,3.54840474,2.167404925,79.56054438,-5.383888456,0.41584677,0.433495551,,,,,,,,,,,,-8.52455384,5.313012828,-2.437279299,50,6.042226373,4.68048292,-125.9846375,-1.481323146,-13.76587079,24.45734388,-23.59433289
12,3,2,Pitcher_1,Right,1,Batter_3,Left,2,Stretch,1,Top,1,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,95.63084889,-2.262715461,-2.627461863,2168.95691,216.479842,1:15,6.269389052,2.570775898,6.098036046,-13.25731836,16.97371309,12.57166498,3.068914774,1.687011142,87.42054958,-4.758987754,-0.255059496,0.395729112,,,,,,,,,,,,-7.553644618,9.845196082,-2.37551692,50,6.088337918,5.958009748,-139.0273491,-5.944055729,-14.79771614,30.90086431,-12.88714477
13,3,3,Pitcher_1,Right,1,Batter_3,Left,2,Stretch,1,Top,1,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.94486189,-1.994579092,-2.822423391,2307.104934,220.015464,1:15,6.258533709,2.497797653,6.191976726,-14.76893808,15.56402828,13.09087443,3.183626189,1.481235865,87.47630573,-4.769485703,-0.358073209,0.396395723,,,,,,,,,,,,-7.83318713,8.970529356,-2.292215368,50,6.100826933,6.378138031,-138.1253513,-5.303020532,-15.27186333,28.12201536,-14.68478192
14,3,4,Pitcher_1,Right,1,Batter_3,Left,2,Stretch,1,Top,1,1,2,Fastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,95.25290211,-1.414316268,-3.625526303,2215.756225,214.4175685,1:15,6.26184689,2.398188305,6.271064426,-11.86675015,18.49055386,12.6886325,3.966478662,0.609414559,86.76264571,-3.662334373,-1.223576934,0.396554715,,,,,,,,,,,,-7.964599143,10.51389871,-2.136590114,50,6.151454661,8.361923087,-138.4291919,-3.807315437,-15.43233105,31.31756677,-11.80215505
15,4,1,Pitcher_1,Right,1,Batter_4,Right,2,Stretch,1,Top,2,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.24381541,-3.050161163,-4.739938809,2186.491689,232.5319889,1:45,6.165227484,2.370684803,6.279010666,-18.63297119,12.32606401,16.12020142,1.789217631,-0.16416055,86.61411623,-6.554025439,-1.703114618,0.40046561,,,,,,,,,,,,-10.04639451,7.53310728,-2.028793052,50,5.930480031,10.81759029,-136.6798629,-7.903888887,-19.11495568,28.48763983,-17.84104464
16,4,2,Pitcher_1,Right,1,Batter_4,Right,2,Stretch,1,Top,2,0,1,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.09324933,-1.324861612,-3.370699113,2261.473094,163.9545014,11:30,6.392729335,2.362283092,6.221725981,-28.47763315,7.613458921,-2.199428171,2.794974548,-0.434312832,80.50357775,-6.657225092,-3.784177674,0.432385907,,,,,,,,,,,,0.327448802,4.49140572,-2.109312211,50,6.279285824,7.52641304,-126.6675005,-3.788860498,0.535687975,24.19500388,-24.82635934
17,4,3,Pitcher_1,Right,1,Batter_4,Right,2,Stretch,1,Top,2,0,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,95.71481937,-2.768443025,-4.196517987,2223.903664,217.3969288,1:15,6.377777589,2.440973049,6.199675111,-12.02280798,17.97789909,13.76517859,2.811854554,0.207918918,87.94850934,-5.030490678,-1.607625658,0.394218738,,,,,,,,,,,,-8.570709405,10.49882666,-2.132607267,50,6.163240831,9.740192233,-138.9504107,-7.134740587,-16.88387808,28.91350592,-11.49187385
18,1,1,Pitcher_2,Right,2,Batter_5,Right,1,Windup,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.34642042,-1.839721145,-0.787104649,2249.592868,189.5405694,12:15,7.142919584,1.704341191,6.434796653,-13.83247768,18.71340103,3.150315447,4.299035859,1.743587144,83.80625533,-4.456687582,-0.189271364,0.410600543,,,,,,,,,,,,-1.942596997,10.77887451,-1.649962721,50,7.00606131,1.733114095,-133.0515997,-4.690328853,-3.494072044,27.64131471,-12.7865152
19,1,2,Pitcher_2,Right,2,Batter_5,Right,1,Windup,1,Bottom,0,1,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.21351525,-3.126560688,-2.089928854,2199.79709,185.5297213,12:15,7.225396463,1.665965077,6.438142745,-13.19101195,19.48625896,1.889490219,3.248704177,0.402351547,83.90333794,-5.612250975,-1.732070159,0.411428533,,,,,,,,,,,,-1.58647913,11.52743287,-1.518678519,50,6.997445834,4.784694842,-132.6703237,-7.647888394,-2.843100992,26.92918219,-11.51594143
20,1,3,Pitcher_2,Right,2,Batter_5,Right,1,Windup,1,Bottom,0,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.24229604,-3.025984946,-2.236815114,2226.51049,189.932804,12:15,7.140093859,1.82685952,6.469113703,-11.5386899,20.37053484,3.572500685,3.395201071,0.569555355,84.80094037,-5.203695433,-1.559868165,0.406564678,,,,,,,,,,,,-2.55088984,11.99776761,-1.671108168,50,6.921743325,5.132951482,-134.1738799,-7.446463113,-4.676326781,27.50094591,-10.17957388
21,1,4,Pitcher_2,Right,2,Batter_5,Right,1,Windup,1,Bottom,0,1,2,Fastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.83137031,-2.747231857,-1.433480007,2163.088201,192.0502451,12:30,7.175198802,1.551548038,6.424096479,-11.92095613,20.23574134,4.326244645,3.654238056,1.094365875,84.56255593,-4.994799637,-0.614455571,0.408138194,,,,,,,,,,,,-2.742655388,11.81305896,-1.451600922,50,6.974147703,3.213576991,-133.6745395,-6.778778414,-4.999471924,26.8098002,-10.6405169
22,2,1,Pitcher_2,Right,2,Batter_6,Left,1,Windup,1,Bottom,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.18321522,-3.635295519,-2.202029934,2300.120037,191.7160183,12:30,7.080115464,1.830594138,6.51875426,-17.48365071,14.33544588,2.979112297,2.281212813,0.55773937,85.27258932,-6.919784582,-1.638050601,0.405990097,,,,,,,,,,,,-2.193163245,8.806593675,-1.678906737,50,6.81937314,5.065215993,-134.048417,-9.046075173,-4.028178329,26.41848285,-15.99899644
23,2,2,Pitcher_2,Right,2,Batter_6,Left,1,Windup,1,Bottom,1,0,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.4402262,-5.187026929,-2.796328356,1748.881792,222.761145,1:30,7.077145549,2.065214968,6.191073174,-20.54697645,12.94786448,12.00267722,0.557860841,0.982072091,84.22292465,-8.993345408,-0.543158756,0.416543612,,,,,,,,,,,,-7.180386449,8.261483386,-1.861028261,50,6.675128139,6.029098316,-131.1637505,-12.56723805,-12.69521047,23.8685029,-17.56741546
24,2,3,Pitcher_2,Right,2,Batter_6,Left,1,Windup,1,Bottom,1,1,1,ChangeUp,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.82454984,-2.885843297,-1.430408471,1458.172975,206.690821,1:00,7.048889524,1.861646755,6.165156974,-22.23234938,13.29701963,6.701829824,2.527854293,1.598788802,81.1250959,-7.044250999,-0.167408682,0.429007876,,,,,,,,,,,,-4.011888697,7.972929593,-1.756920929,50,6.81890442,2.985532276,-127.776996,-7.123736608,-6.681303216,24.52412953,-18.89612283
25,2,4,Pitcher_2,Right,2,Batter_6,Left,1,Windup,1,Bottom,1,1,2,Slider,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,88.35198478,-2.76148284,-1.594226777,2411.845982,136.3683214,10:30,7.257883054,1.302531025,6.119336996,-29.99342123,4.998974036,-4.797097397,2.202857936,-0.071247842,82.36177495,-8.331313569,-2.494121539,0.425753625,,,,,,,,,,,,2.21624468,3.376532658,-1.178125067,50,7.030711171,3.728527789,-128.5871431,-7.140891263,3.758786223,23.42455146,-26.44739547
26,3,1,Pitcher_2,Right,2,Batter_7,Right,1,Windup,1,Bottom,2,0,0,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,92.93800853,-2.553347357,-1.817869984,2279.906918,183.0909914,12:00,7.168827746,1.567116068,6.431251287,-14.14068979,17.22600305,0.931803178,3.641386903,0.473734647,85.70232303,-5.216988115,-1.641611296,0.403093582,,,,,,,,,,,,-0.974171458,10.10621516,-1.438474131,50,6.980872549,4.265216263,-135.2888363,-6.470777848,-1.82036504,27.24069581,-13.2892818
27,1,1,Pitcher_1,Right,1,Batter_8,Left,2,Windup,2,Top,0,0,0,ChangeUp,Undefined,InPlay,Undefined,FlyBall,Double,0,0,,84.88363791,-1.869608304,-4.11438038,1606.077068,226.1462941,1:30,6.211955226,2.730821515,6.389744765,-24.62492168,13.39907155,13.98344226,2.435455219,0.605838107,77.80579558,-6.519468547,-1.466531642,0.443813369,95.47657238,26.03947893,-9.103934728,3030.472202,107.4384552,49.7526775,-23.60003295,352.1240486,242.099772,-21.48828836,4.641830444,-8.809587105,7.871504212,-2.441829084,50,6.066016716,8.476654357,-123.3032334,-4.727280428,-13.57753791,24.26462035,-20.04230554
28,2,1,Pitcher_1,Right,1,Batter_9,Right,2,Stretch,2,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,95.76786525,-0.979301129,-4.470634983,2245.370278,216.9053008,1:15,6.382722359,2.31442276,6.26640058,-12.21881358,17.90581351,13.46792596,4.458931033,-0.192637358,87.04546271,-3.295637101,-1.923214145,0.395032073,,,,,,,,,,,,-8.647935711,10.07625464,-1.990188917,50,6.304166987,10.4349193,-139.0422312,-2.779780341,-16.88353695,31.96694479,-12.50197614
29,2,2,Pitcher_1,Right,1,Batter_9,Right,2,Stretch,2,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.74717129,-3.430108171,-3.593739511,2235.865506,219.7308908,1:15,6.332442764,2.344375496,6.289883513,-13.80192777,16.91238149,14.08034118,2.011819939,0.70217428,86.57584467,-6.034814271,-0.928539717,0.398879664,,,,,,,,,,,,-8.706721552,10.21254296,-2.086947128,50,6.072996524,8.186421451,-137.5092612,-8.69925997,-16.66780991,30.54346498,-12.62355257
30,2,3,Pitcher_1,Right,1,Batter_9,Right,2,Stretch,2,Top,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.42387995,-2.915851848,-3.0634456,2211.246404,127.9605666,10:15,6.355020338,2.304184401,6.299350238,-33.68530701,3.095420141,-4.011908536,0.855605358,-0.354937051,79.90897342,-9.205916582,-3.82103784,0.436497413,,,,,,,,,,,,1.35342867,2.496254036,-2.077533518,50,6.124495503,6.83733918,-125.5719738,-7.387142386,2.163566318,25.14774209,-28.18358251
31,2,4,Pitcher_1,Right,1,Batter_9,Right,2,Stretch,2,Top,0,2,1,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,96.46288709,-1.829303922,-3.042881072,2236.783828,217.7430974,1:15,6.383542779,2.458166592,6.218751483,-11.21105455,18.69295382,14.49179416,3.758568424,1.355734197,87.08277001,-3.960961346,-0.28619644,0.3935829,75.29974668,58.52074814,17.56307684,5353.705526,97.53608563,115.2037155,50.85972366,186.2441692,27.25253292,28.8427773,5.529755249,-8.878205546,10.79986141,-2.237904959,50,6.241098703,6.975383451,-140.1414165,-4.849108089,-17.45475524,35.04394655,-10.94127393
32,3,1,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,0,0,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.405361,-0.048060101,-2.285862253,1962.586612,285.9857221,3:30,6.401243115,2.265809227,6.084669441,-44.84982516,-0.927786398,3.094467651,2.619268333,0.908215063,72.99239412,-8.465390694,-1.701267432,0.476993833,,,,,,,,,,,,-2.335315993,-0.490488822,-2.091285831,50,6.373739798,4.525273858,-115.5285419,-1.347476966,-3.147643914,22.06741251,-32.83515145
33,3,2,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,95.08220158,-3.331167894,-4.87330116,2075.031649,225.7322496,1:30,6.453082006,2.291379787,6.253062898,-13.85037553,16.683162,17.14458507,2.212837184,-0.284084923,87.06095053,-5.942783033,-1.641972294,0.397704111,,,,,,,,,,,,-10.6671434,10.00380105,-1.93797064,50,6.198230824,11.19487248,-137.8068336,-8.498292274,-20.58772425,29.57971857,-12.86658359
34,3,3,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,94.40036921,-2.246041753,-2.505943297,2208.640539,217.2534394,1:15,6.477579287,2.332007468,6.200413007,-11.04237932,20.00847401,15.23889582,3.481359056,1.787590462,85.80959432,-4.33608959,0.383823431,0.40105902,69.59268126,47.02510203,-39.69563175,3341.159832,77.8977894,84.19122117,-77.66539215,223.9873458,41.87006478,-47.71153915,4.826253052,-9.052517645,11.58148795,-2.151613603,50,6.303293429,5.512912637,-137.225183,-5.744290201,-17.17863226,31.72643728,-10.19628167
35,3,4,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,94.13985435,-0.979816438,-2.756028291,2227.696836,217.2612979,1:15,6.40534255,2.345761538,6.371848719,-11.36101896,19.37276664,14.75940636,4.55607373,1.538337236,86.25040416,-3.130536502,0.038357151,0.399006111,,,,,,,,,,,,-8.823170954,10.88093713,-2.154096149,50,6.329334868,6.132223076,-137.0207331,-2.703149259,-16.84817793,29.02244132,-11.39648845
36,3,5,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,2,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.56567565,-1.205905945,-3.910657858,1929.532643,237.1345633,2:00,6.464354507,2.226930509,5.790138214,-40.57053875,2.783840435,4.371952528,1.959072045,-0.551725846,73.95316809,-8.764312952,-3.09073323,0.473901414,,,,,,,,,,,,-3.482896522,1.846577095,-1.90771201,50,6.340816613,7.864348394,-116.9462535,-3.674795494,-4.805213932,22.83074862,-29.62639951
37,3,6,Pitcher_1,Right,1,Batter_10,Right,2,Stretch,2,Top,1,3,2,Curveball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,80.10865479,-0.921057744,-4.214141427,2024.42604,282.1541884,3:30,6.353801544,2.320576743,5.826056924,-44.12567213,-0.67439328,2.941620584,1.818163324,-0.858323716,74.27269506,-9.101593345,-3.665159208,0.474430717,,,,,,,,,,,,-2.687364105,-0.12029363,-1.978078246,50,6.252326367,8.484572085,-116.3317461,-3.182837447,-3.703011274,20.69459111,-32.33980528
38,4,1,Pitcher_1,Right,1,Batter_11,Left,2,Stretch,2,Top,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.38283808,-1.458041662,-3.037649657,2209.306627,217.2802879,1:15,6.316026168,2.534016932,6.142672807,-14.52887039,17.1164553,13.05259097,3.755937817,1.312453946,85.30916277,-4.198907023,-0.573283371,0.40487998,,,,,,,,,,,,-7.940761292,9.716628508,-2.30967564,50,6.19746811,6.781290794,-135.7815943,-3.933098264,-14.8365054,29.50690752,-14.01951576
39,4,2,Pitcher_1,Right,1,Batter_11,Left,2,Stretch,2,Top,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,95.15758792,-5.176402099,-6.270487861,2295.277844,228.4170641,1:30,6.313558579,2.411180696,6.405623494,-12.62500419,17.94084878,20.25177871,0.460766195,-1.189157818,87.15241827,-7.563830438,-2.455050646,0.397914512,,,,,,,,,,,,-12.78138586,11.2288472,-1.97092555,50,5.934728641,14.45308029,-137.2998717,-12.90796949,-24.51187152,29.07328053,-10.63960284
40,4,3,Pitcher_1,Right,1,Batter_11,Left,2,Stretch,2,Top,1,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.22890348,-1.42820749,-2.917561335,2112.370676,227.05006,1:30,6.296834628,2.472308133,6.256767124,-17.41224498,14.0685516,15.14492319,3.527079138,1.542177239,85.58744862,-4.71095495,-0.057407778,0.403826091,,,,,,,,,,,,-9.036228851,8.056244232,-2.263673367,50,6.182311845,6.430235999,-135.635274,-3.9407139,-16.91868758,28.259561,-17.09020313
41,4,4,Pitcher_1,Right,1,Batter_11,Left,2,Stretch,2,Top,1,1,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.5007481,-3.18118608,-4.107348366,2234.734585,173.5315461,11:45,6.367687386,2.357139481,6.2888673,-30.54867532,5.817775526,-0.663483933,0.880243048,-0.989164768,80.89701107,-8.845897446,-4.231541065,0.434032227,,,,,,,,,,,,-0.599531557,3.917402759,-2.05455763,50,6.1180626,9.04044053,-125.6211347,-7.902876415,-0.972985818,21.72380096,-25.81645606
42,4,5,Pitcher_1,Right,1,Batter_11,Left,2,Stretch,2,Top,1,2,2,Fastball,Undefined,InPlay,Undefined,FlyBall,Double,0,2,,93.45689253,-2.568771101,-3.466886208,2159.03873,213.2578229,1:00,6.250827598,2.365234127,6.277895132,-14.26260596,17.31567984,11.37550979,2.688984391,0.614229513,85.22033179,-5.265275324,-1.312393543,0.404450889,94.52460045,30.1282469,-6.605964286,3509.137124,108.2333125,60.20570753,-19.63511284,366.3424413,215.8560981,-18.42961656,5.195245972,-7.210358729,10.2064382,-2.115134207,50,6.054179059,7.864591148,-135.7432559,-6.551306812,-13.4253444,30.29291898,-13.17014693
43,5,1,Pitcher_1,Right,1,Batter_12,Right,2,Stretch,2,Top,1,0,0,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.14782643,-3.681777417,-2.725191961,2146.00175,168.9802794,11:45,6.632046417,2.289209953,6.244171742,-27.78534988,10.48200866,-2.048247074,0.912802095,0.103503499,78.00135172,-8.886086917,-3.113423236,0.445231375,,,,,,,,,,,,0.31202955,6.828994755,-2.085719103,50,6.34427715,5.941855124,-123.5895299,-8.76286651,0.479520573,26.10499936,-21.67939033
44,5,2,Pitcher_1,Right,1,Batter_12,Right,2,Stretch,2,Top,1,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.33679535,-2.370622514,-4.818117497,2136.28751,217.9176156,1:15,6.215722432,2.354332709,6.316526102,-15.24341355,16.05503106,12.5293534,2.753293874,-0.549138791,86.20555348,-5.234807149,-2.465776416,0.402654814,,,,,,,,,,,,-8.009756824,9.342748915,-2.007973566,50,6.034583999,11.02431838,-135.4908956,-6.111216301,-15.07846175,26.08336661,-14.58621346
45,5,3,Pitcher_1,Right,1,Batter_12,Right,2,Stretch,2,Top,1,1,1,Fastball,Undefined,HitByPitch,Undefined,Undefined,Undefined,0,0,,92.19109049,-0.29668056,-1.437659284,2039.961046,210.755508,1:00,6.390265951,2.424277645,6.283702774,-14.89237265,16.9709653,10.11669984,4.875757658,2.442266591,85.1796112,-3.09973408,0.46826323,0.406272244,37.48506875,22.07813152,145.7353135,3643.411147,,,,,,,,-5.865725662,9.328077408,-2.323506238,50,6.36108503,3.052783971,-134.366737,-1.166216038,-10.8594139,25.66277152,-14.9046672
46,1,1,Pitcher_2,Right,2,Batter_13,Right,1,Windup,2,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.27085619,-1.55999758,-1.364226764,2260.304408,186.8807173,12:15,7.213701699,1.573471973,6.333571398,-13.33142173,19.54886179,2.362727593,4.665820367,1.014192123,83.29726494,-4.085034167,-0.915719332,0.412704586,,,,,,,,,,,,-1.68117646,11.15903898,-1.475425869,50,7.09389375,3.092128606,-132.8732473,-4.027134592,-3.000561509,28.91413576,-12.25741063
47,1,2,Pitcher_2,Right,2,Batter_13,Right,1,Windup,2,Bottom,0,1,0,Slider,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.95214323,-2.958673784,-1.924362233,2350.189889,127.1745695,10:15,7.218267989,1.419862942,6.212232082,-34.81482223,2.549353726,-3.408072443,1.58297731,-0.14049559,79.23872196,-9.464999717,-2.569317033,0.439945847,,,,,,,,,,,,1.313189208,2.234203216,-1.274152016,50,6.979124705,4.298374404,-124.9458102,-7.486104759,2.07131781,25.69567001,-28.64999819
48,1,3,Pitcher_2,Right,2,Batter_13,Right,1,Windup,2,Bottom,0,1,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,92.03694222,-3.680926237,-2.271020949,2292.572335,187.0133437,12:15,7.051947682,1.636235571,6.615495174,-15.30496245,16.84038913,2.075439161,2.398608449,0.228523049,84.1491463,-6.579052438,-1.875197733,0.408066185,99.85057841,-2.775073736,-13.87257539,,,,,32.90663519,27.28657446,-12.46841792,0.219115601,-1.798754506,10.38346039,-1.483136043,50,6.795568395,5.244006483,-133.7478646,-9.054395517,-3.24961404,29.56112224,-13.41538052
